osm_type,osm_id,name
R,3720554,"Oyo, Nigeria"
R,3720611,"Plateau, Nigeria"
R,3720743,"Rivers, Nigeria"
R,3720765,"Port-Harcourt, Rivers, Nigeria"
R,3722233,"Bauchi, Nigeria"
R,3737586,"Barcelos, Braga, Portugal"
R,3739699,"Paracale, Camarines Norte, Bicol Region, 4605, Philippines"
R,3764541,"Bakı İnzibati Ərazisi, Azərbaycan"
R,3766483,"دبي, الإمارات العربية المتحدة"
R,3766486,"الشارقة, الإمارات العربية المتحدة"
R,3775035,"Zanzibar زنجبار, Tanzania"
R,3832427,"Jabalpur, Ranjhi Tahsil, Jabalpur, Madhya Pradesh, India"
R,3837606,"Dschang, Menoua, Ouest, Cameroun"
R,3837923,"Bafut, Mezam, Northwest, Cameroun"
R,3866463,"Temecula, Riverside County, California, United States of America"
R,3899662,"Preston District, Coburg North, Melbourne, City of Darebin, Victoria, Australia"
R,3901809,"Vinod Nagar, Preet Vihar Tehsil, East Delhi, Delhi, India"
R,3955288,"Саратов, городской округ Саратов, Саратовская область, Приволжский федеральный округ, 410000, Россия"
R,4001207,"Sussex, England, United Kingdom"
W,4017222,"Bohlenplatz, Innenstadt, Erlangen, Bayern, 91054, Deutschland"
R,4047593,"Colombia, Norte, Huila, RAP (Especial) Central, Colombia"
R,4062443,"Santiago de Querétaro, Municipio de Querétaro, Querétaro, México"
R,4120759,"Biskra ⵜⵉⴱⴻⵙⴽⴻⵔⵜ بسكرة, Daïra Biskra, Biskra, Algérie ⵍⵣⵣⴰⵢⴻⵔ الجزائر"
R,4136816,"Ottawa, Eastern Ontario, Ontario, Canada"
R,4140368,"Amöneburg, Landkreis Marburg-Biedenkopf, Hessen, Deutschland"
R,4140383,"Kirchhain, Landkreis Marburg-Biedenkopf, Hessen, 35274, Deutschland"
R,4140554,"Stadtallendorf, Landkreis Marburg-Biedenkopf, Hessen, 35260, Deutschland"
R,4195961,"Banbury, Cherwell, Oxfordshire, England, United Kingdom"
R,4208689,"Universitätsklinikum Würzburg, 2, Josef-Schneider-Straße, Grombühl, Würzburg, Bayern, 97080, Deutschland"
R,4246124,"Melbourne, City of Melbourne, Victoria, Australia"
R,4251871,"Golm, Potsdam, Brandenburg, Deutschland"
R,4251880,"Satzkorn, Potsdam, Brandenburg, Deutschland"
R,4263150,"Regina, Saskatchewan, Canada"
R,4430941,"苏州市, 江苏省, 中国"
R,4450996,"Ponoka County, Alberta, Canada"
R,4451926,"Rue, Somme, Hauts-de-France, France métropolitaine, France"
R,4479763,"أبو ظبي, أبوظبي, أبو ظبي, الإمارات العربية المتحدة"
W,4481969,"Campus Hubland Süd, Alandsgrundweg, Keesburg, Frauenland, Würzburg, Bayern, 97074, Deutschland"
R,4576938,"名古屋市, 愛知県, 日本"
R,4581086,"Shrewsbury, Shropshire, England, United Kingdom"
R,4586286,"कञ्चनपुर जिल्ला, सुदूरपश्चिम प्रदेश, नेपाल"
R,4611087,"Noisy-le-Grand, Le Raincy, Seine-Saint-Denis, Île-de-France, France métropolitaine, 93160, France"
R,4718247,"Deutsch, Groß Garz, Zehrental, Seehausen, Stendal, Sachsen-Anhalt, Deutschland"
R,4743094,"Residenzplatz, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
R,5135904,"الإمارات العربية المتحدة, دبي, الإمارات العربية المتحدة"
R,5326784,"Madrid, Comunidad de Madrid, España"
R,5342409,"Bath, Bath and North East Somerset, West of England, England, United Kingdom"
R,5351794,"Kandy District, Central Province, Sri Lanka"
R,5379538,"Coimbra, Portugal"
R,5396194,"Washington, District of Columbia, United States of America"
R,5400890,"Lisboa, Portugal"
R,5402585,"Mora, Évora, Portugal"
R,5460399,"E.U.R., Municipio Roma IX, Roma, Roma Capitale, Lazio, 00144, Italia"
R,5466227,"القاهرة, مصر"
R,5466662,"بيروت, البسطة التحتا, باشورة, محافظة بيروت, لبنان"
R,5558012,"Platz der Alten Synagoge, Altstadt-Mitte, Altstadt, Freiburg im Breisgau, Baden-Württemberg, 79098, Deutschland"
R,5571617,"Ballina, Bearnadearg, Ballina, Ballina Municipal District, County Mayo, Connacht, Éire / Ireland"
R,5605820,"Guadalajara, Región Centro, Jalisco, México"
R,5606418,"Tamasopo, San Luis Potosí, 79700, México"
R,5610766,"Paderborn, Kreis Paderborn, Nordrhein-Westfalen, Deutschland"
R,5638986,"Gräbendorf, Heidesee, Dahme-Spreewald, Brandenburg, Deutschland"
R,5700081,"Surrey, England, United Kingdom"
R,5744413,"Achern (Kernstadt), Oberachern, Achern, Verwaltungsgemeinschaft Achern, Ortenaukreis, Baden-Württemberg, 77855, Deutschland"
R,5746665,"Bristol, City of Bristol, West of England, England, United Kingdom"
R,5750005,"Sydney, Council of the City of Sydney, New South Wales, Australia"
R,5847055,"Sasbach, Verwaltungsgemeinschaft Achern, Ortenaukreis, Baden-Württemberg, 77880, Deutschland"
R,5915931,"Sherbrooke, Estrie, Québec, Canada"
R,5952247,"Терек, городское поселение Терек, Терский район, Кабардино-Балкария, Северо-Кавказский федеральный округ, 361202, Россия"
R,5983303,"Garden Grove, Orange County, California, United States of America"
R,6037643,"Coatepec, Veracruz, México"
R,6080948,"کراچی ڈویژن, سندھ, پاکستان"
R,6232940,"Sacramento, Sacramento County, California, United States of America"
R,6308866,"Spessart, Bayern, Deutschland"
R,6362934,"Daerah Khusus ibukota Jakarta, Jawa, Indonesia"
R,6426653,"Comunidad de Madrid, España"
R,6522363,"Ericeira, Mafra, Lisboa, Portugal"
R,6571629,"Dallas, Dallas County, Texas, United States of America"
R,6577668,"Teltower Vorstadt, Potsdam, Brandenburg, 14473, Deutschland"
R,6663864,"شهر تهران, بخش مرکزی شهرستان تهران, شهرستان تهران, استان تهران, ایران"
R,6867788,"Teningen (Kernort), Teningen, VVG der Stadt Emmendingen, Landkreis Emmendingen, Baden-Württemberg, 79331, Deutschland"
R,6966465,"Скопје, Општина Центар, Град Скопје, Северна Македонија"
R,7081677,"Rrafshi i Kosovës, Kosova / Kosovo"
R,7114900,"سكرة, معتمدية سكرة, ولاية أريانة, 2036, تونس"
R,7184998,"Ilkley, Bradford, West Yorkshire, England, United Kingdom"
R,7202037,"Dar es-Salaam, Coastal Zone, Tanzania"
R,7219477,"Flores, Nusa Tenggara Timur, Nusa Tenggara, Indonesia"
R,7219605,臺灣
R,7342879,"Karonga, Northern Region, Malawi"
R,7392435,"Umeå, Umeå kommun, Västerbottens län, Sverige"
R,7398836,"Buldhana, Maharashtra, India"
R,7407678,"Santo Domingo de Guzmán, Distrito Nacional, 03201, República Dominicana"
W,7662545,"Henry Drive, Smith Institute, Etowah County, Alabama, 35956, United States of America"
R,7681896,"Ireland, Éire / Ireland"
R,7690464,"Groß Schwülper, Schwülper, Samtgemeinde Papenteich, Gifhorn, Niedersachsen, 38179, Deutschland"
R,7868535,"Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, India"
R,7870163,"Santa Cruz County, California, United States of America"
R,7888990,"Mumbai, Mumbai Suburban, Maharashtra, India"
R,7902476,"Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
R,7903245,"Sainte-Julie, Marguerite-D'Youville, Montérégie, Québec, Canada"
R,8010070,"Grevenbroich, Rhein-Kreis Neuss, Nordrhein-Westfalen, 41515, Deutschland"
R,8018979,"Schröck, Marburg, Landkreis Marburg-Biedenkopf, Hessen, Deutschland"
R,8186236,"Vigan, Ilocos Sur, Ilocos Region, 2700, Philippines"
R,8813574,"Lennoxville, Sherbrooke, Estrie, Québec, Canada"
R,8896976,"تونس, ولاية تونس, تونس"
R,9071318,"برجا, قضاء الشوف, محافظة جبل لبنان, لبنان"
R,9092218,"Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, Canada"
R,9134191,"مدينة عدن, محافظة عدن, اليمن"
R,9185096,"Nairobi, Kenya"
R,9274280,"Staines-upon-Thames, Surrey, England, United Kingdom"
R,9274287,"Egham, Runnymede, Surrey, England, United Kingdom"
R,9381363,"Kolkata, West Bengal, India"
R,9389392,"Congo, Masina, Kinshasa, République démocratique du Congo"
R,9408782,"Aptos, Seacliff, Santa Cruz County, California, United States of America"
R,9660059,"New England, United States of America"
R,9686813,"Kabupaten Semarang, Jawa Tengah, Jawa, Indonesia"
R,9686822,"Cilacap, Jawa Tengah, Jawa, Indonesia"
R,9686827,"Pekalongan, Jawa Tengah, Jawa, Indonesia"
R,9687057,"Kudus, Jawa Tengah, Jawa, Indonesia"
R,9721587,"Nairobi, Kenya"
R,9960657,"Mondorf, Niederkassel, Rhein-Sieg-Kreis, Nordrhein-Westfalen, Deutschland"
R,10012960,"Shikohabad, Firozabad, Uttar Pradesh, India"
R,10019384,"कानपुर, Kanpur Nagar, Uttar Pradesh, India"
N,10021975,Loughborough
N,10021976,"Leicester, United Kingdom"
R,10103487,"Industrial, Angul, Odisha, India"
R,10106202,"Kendrapara, Odisha, India"
R,10108023,"Bhubaneswar (M.Corp.), Khordha, Odisha, India"
R,10150660,"Sandnes, Rogaland, Norge"
R,10180981,"Guduru, Kurnool, Andhra Pradesh, 518466, India"
R,10264792,"香港島 Hong Kong Island, 香港 Hong Kong, 中国"
R,10330977,"Nagpur Urban Taluka, Nagpur, Maharashtra, India"
R,10351626,"Pune City, Pune, Maharashtra, India"
R,10371838,"Kolkata, West Bengal, India"
R,10398244,"Gurgaon, Haryana, India"
R,10546821,"Kampala Capital City, Kampala, Central Region, Uganda"
R,10718400,"Cenad, Timiș, România"
R,10718900,"Oradea, Zona Metropolitană Oradea, Bihor, România"
R,11042445,"Berlin, Capitol Planning Region, Connecticut, United States of America"
R,11049243,"Davis, Yolo County, California, United States of America"
W,11065405,"Northwood Boulevard, Tallahassee, Leon County, Florida, 32303, United States of America"
N,11127374,"Glasgow, Scotland"
R,11381689,"Adelaide, Adelaide City Council, South Australia, Australia"
R,11676682,"Moranbah, Isaac Regional, Queensland, 4744, Australia"
R,11677685,"Woody Point, Greater Brisbane, City of Moreton Bay, Queensland, Australia"
R,11677687,"Redcliffe, Greater Brisbane, City of Moreton Bay, Queensland, Australia"
R,11677792,"City of Brisbane, Queensland, Australia"
R,11678062,"Clontarf, Toowoomba Regional, Queensland, 4357, Australia"
R,11689681,"Shire Of York, Western Australia, 6302, Australia"
R,11797890,"Cork, County Cork, Munster, Éire / Ireland"
R,11984247,"New Zealand, Kings County, Prince Edward Island, Canada"
R,12394677,"काठमाडौँ महानगरपालिका, काठमाडौं, बागमती प्रदेश, नेपाल"
R,12770700,"Middle East, Baltimore, Maryland, United States of America"
R,12803764,"Accra, Korle-Klottey Municipal District, Greater Accra Region, Ghana"
R,12982139,"Dakar, Région de Dakar, Sénégal"
R,13015689,"Ubungo Municipal, Dar es-Salaam, Coastal Zone, Tanzania"
R,13048688,"Rīga, Latvija"
R,13218356,"23, улица Гагарина, Николо-Урюпино, городской округ Красногорск, Московская область, Центральный федеральный округ, 143421, Россия"
R,13290062,"Kota Bandung, Jawa Barat, Jawa, Indonesia"
N,13355228,"Esslingen am Neckar, Esslingen am Neckar, Germany"
R,13422214,"Adama Special Zone, ኦሮሚያ ክልል Oromia أوروميا, 0408, ኢትዮጵያ إثيوبيا"
R,13507428,"Tonj North, Warab واراب, South Sudan جنوب السودان"
R,13546445,"Juba City, Juba, Central Equatoria الاستوائية المركزية, South Sudan جنوب السودان"
R,13645698,"Ringpark, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
R,13673255,"Kloster Oberzell, Frankfurter Straße, Zellerau, Würzburg, Bayern, 97082, Deutschland"
N,13707878,"Copenhagen, Denmark"
N,13766899,"Sydney, Australia"
R,14101768,"Kashmir - کشمیر, India"
R,14186936,"Milton Keynes, City of Milton Keynes, England, United Kingdom"
R,14286529,"Holzhausen, Fronhausen, Landkreis Marburg-Biedenkopf, Hessen, Deutschland"
R,14286530,"Fronhausen, Landkreis Marburg-Biedenkopf, Hessen, 35112, Deutschland"
R,14289499,"Niederwalgern, Weimar (Lahn), Landkreis Marburg-Biedenkopf, Hessen, Deutschland"
R,14289629,"Marbach, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35041, Deutschland"
R,14289632,"Elnhausen, Marburg, Landkreis Marburg-Biedenkopf, Hessen, Deutschland"
R,14289808,"Wehrda, Marburg, Landkreis Marburg-Biedenkopf, Hessen, Deutschland"
R,14480894,"حیدرآباد, ضلع حیدرآباد, حیدر آباد ڈویژن, سندھ, پاکستان"
R,14723588,"Mbarara City, Western Region, Uganda"
W,15259205,"Sternplatz, Würzburg, Germany"
N,16173235,"Mumbai, India"
N,16174445,"Pune, Pune City, Pune, Maharashtra, 411001, India"
R,16871035,"Malsfeld, Schwalm-Eder-Kreis, Hessen, 34323, Deutschland"
N,17193023,"Erlangen, Germany"
N,17328659,"Wien, 1010, Österreich"
N,17807753,"Paris, Île-de-France, France métropolitaine, France"
N,17858426,"Bournemouth, England, United Kingdom"
N,17858754,"Poole, England, United Kingdom"
N,17916174,"Canterbury, United Kingdom"
R,18010034,"Neustädter Kirchenplatz, Innenstadt, Erlangen, Bayern, 91054, Deutschland"
R,18183546,"Stadt Erlangen - Kleines Rathaus, 40, Schuhstraße, Innenstadt, Erlangen, Bayern, 91052, Deutschland"
R,18489006,"Gulu City, Northern Region, Uganda"
N,18886011,"Ottawa, Canada"
N,19075410,"Kosbach, Erlangen, Bayern, 91056, Deutschland"
N,20455353,"Milton Keynes, City of Milton Keynes, England, MK9 3DX, United Kingdom"
N,20833613,"Dresden, Germany"
N,20833623,"Hamburg, Deutschland"
N,20910685,"Newcastle upon Tyne, United Kingdom"
N,20981158,"Oslo, Norway"
N,21063119,"Inverness, Highland, Alba / Scotland, IV1 1AN, United Kingdom"
N,21068295,"Madrid, Comunidad de Madrid, 28013, España"
N,21262494,"Perth, Scotland"
N,21262495,"Dundee, Scotland"
N,21521238,"Streatham, England, United Kingdom"
N,21579127,"Melbourne, City of Melbourne, Victoria, 3000, Australia"
N,21588608,"Sarnia, Lambton County, Southwestern Ontario, Ontario, Canada"
N,21664801,"Blackburn, Blackburn with Darwen, Lancashire, England, BB1 7DP, United Kingdom"
N,21674637,"Canberra, District of Canberra Central, Australian Capital Territory, 2600, Australia"
N,21687149,"Leipzig, Sachsen, Deutschland"
N,21749653,"Forchheim, Landkreis Forchheim, Bayern, 91301, Deutschland"
W,22662547,"Kiliansplatz, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
W,22826418,"Asansol, Asansol Kulti Township, Paschim Bardhaman, West Bengal, India"
W,22826546,"Siliguri, Siliguri Subdivsion, Darjeeling, West Bengal, India"
W,23226931,"Stühlinger Kirchplatz, Alt-Stühlinger, Stühlinger, Freiburg im Breisgau, Baden-Württemberg, 79106, Deutschland"
W,23392544,"Brucker Seela, Stadtrandsiedlung, Am Anger, Erlangen, Bayern, 91058, Deutschland"
W,23967853,"Innovations- und Gründerzentrum, 41, Kronacher Straße, Bruckertshof, Bamberg, Bayern, 96052, Deutschland"
N,24487450,"Kiel, Schleswig-Holstein, Deutschland"
N,25181326,"Linz, Oberösterreich, 4010, Österreich"
N,25293125,"Dortmund, Germany"
N,25438345,"Gießen, Germany"
N,25470100,"Gqeberha, South Africa"
N,25503669,"Pretoria, City of Tshwane Metropolitan Municipality, Gauteng, 0142, South Africa"
N,25508576,"Växjö, Sweden"
W,25730724,"Casablanca, Morocco"
N,25735371,"Uppsala, Uppsala kommun, Uppsala län, 753 20, Sverige"
N,25738881,"Würzburg, Germany"
N,25929985,"Stockholm, Stockholms kommun, Stockholms län, 111 29, Sverige"
N,25930131,"Göteborg, Göteborgs stad, Västra Götalands län, 411 10, Sverige"
N,25960293,"Tehran, Iran"
N,26153385,"Langensendelbach, Landkreis Forchheim, Bayern, Deutschland"
N,26202801,"Shrewsbury, Shropshire, England, United Kingdom"
N,26292942,"Târgu Mureș, Zona Metropolitană Târgu Mureș, Mureș, România"
W,26309170,"Biosphäre Potsdam, 99, Georg-Hermann-Allee, Bornstedter Feld, Bornstedt, Potsdam, Brandenburg, 14469, Deutschland"
N,26490651,"Ελευσίνα, Δημοτική Ενότητα Ελευσίνος, Δήμος Ελευσίνας, Περιφερειακή Ενότητα Δυτικής Αττικής, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 192 00, Ελλάς"
N,26502249,"Mora, Sweden"
N,26544289,"Алматы, 050013, Қазақстан"
W,26701158,"Hull, United Kingdom"
N,26819236,"San Francisco, California, United States of America"
N,26880090,"Dunkeld, Scotland"
N,26880091,"Birnam, Scotland"
N,26938845,"Bloemfontein, Mangaung Metropolitan Municipality, Free State, 9310, South Africa"
N,27090054,"San Antonio, United States"
N,27163131,"Sterpersdorf, Höchstadt an der Aisch, Landkreis Erlangen-Höchstadt, Bayern, 91315, Deutschland"
N,27318370,"Potsdam, Germany"
N,27365505,"Wembley, Greater London, England, HA9 7BP, United Kingdom"
N,27485887,"Orpington, England, United Kingdom"
W,27491065,"Märkische Allgemeine Zeitung, 24, Friedrich-Engels-Straße, Teltower Vorstadt, Potsdam, Brandenburg, 14473, Deutschland"
N,27529290,"Isleworth, Greater London, England, TW7 7AL, United Kingdom"
N,27553734,"Camberwell, London, United Kingdom"
N,27564994,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia"
N,27564996,"Durban, eThekwini Metropolitan Municipality, KwaZulu-Natal, 4057, South Africa"
N,27565002,"Ouagadougou, Kadiogo, Centre, Burkina Faso"
N,27565027,"Dar es-Salaam, Tanzania"
N,27565050,"Soweto, South Africa"
N,27565056,"Freetown, Sierra Leone"
N,27565076,"Addis Ababa, Ethiopia"
N,27565078,"Agadir ⴰⴳⴰⴷⵉⵔ أگادیر, Agadir ⴰⴳⴰⴷⵉⵔ أݣادير, Pachalik d'Agadir ⵍⴱⴰⵛⴰⵡⵉⵢⴰ ⵏ ⴰⴳⴰⴷⵉⵔ باشوية أكادير, Préfecture d'Agadir Ida-Outanane ⵍⵄⴰⵎⴰⵍⴰ ⵏ ⴰⴳⴰⴷⵉⵔ ⵉⴷⴰ ⵡⵜⴰⵏⴰⵏ عمالة أكادير إدا وتنان, Souss-Massa ⵙⵓⵙⵙ-ⵎⴰⵙⵙⴰ سوس-ماسة, Maroc ⵍⵎⵖⵔⵉⴱ المغرب"
N,27565080,"Accra, Korle-Klottey Municipal District, Greater Accra Region, Ghana"
N,27565089,"Ìlọrin, Ilorin East, Kwara, 240212, Nigeria"
N,27565105,"Nairobi, Kenya"
N,27565113,"Blantyre, Southern Region, Malawi"
N,27565124,"Lagos, Nigeria"
N,27794797,"Reinheim, Germany"
W,27883772,"Schloss Erlangen, 4, Schloßplatz, Innenstadt, Erlangen, Bayern, 91054, Deutschland"
W,27883773,"Kollegienhaus, 15, Universitätsstraße, Innenstadt, Erlangen, Bayern, 91054, Deutschland"
W,28234847,"Kreuz+Quer - Haus der Kirche Erlangen, 1, Bohlenplatz, Innenstadt, Erlangen, Bayern, 91054, Deutschland"
W,28249460,"Haus der Natur, 34, Lindenstraße, Nikolaigärten, Historische Innenstadt, Potsdam, Brandenburg, 14467, Deutschland"
W,28490647,"Industrie- und Handelskammer Potsdam, 2A-C, Breite Straße, Nikolaigärten, Historische Innenstadt, Potsdam, Brandenburg, 14467, Deutschland"
N,29094633,"Broxburn, Scotland"
N,29094634,"Bathgate, Scotland"
N,29277817,"Perth, Australia"
N,29621185,"Crieff, Scotland"
N,29621529,"Perth, Scotland"
N,29622162,"Glenfarg, Scotland"
N,29732078,"Machynlleth, Wales, United Kingdom"
N,29747501,"Zell, Bavaria, Germany"
N,29780369,"Lymm, England, United Kingdom"
W,29989621,"Windhoek, Khomas Region, Namibia"
N,30031183,"Karen, Nairobi, Kenya"
N,30211883,"Mbombela (Nelspruit), Mbombela, Ehlanzeni, Mpumalanga, 1201, South Africa"
N,30324159,"eMalahleni, Emalahleni Local Municipality, Nkangala, Mpumalanga, 1034, South Africa"
N,30670040,"Gaborone, Botswana"
N,30857325,"Arnstein, Weismain, Landkreis Lichtenfels, Bayern, 96260, Deutschland"
N,30896995,"Frome, Somerset, England, BA11 1AH, United Kingdom"
N,30933440,"Tamale, Ghana"
N,31203257,"Abuja, Municipal Area Council, Federal Capital Territory, 223140, Nigeria"
N,31248510,"دبي, الإمارات العربية المتحدة"
N,31417053,"Schaumburg, Rinteln, Landkreis Schaumburg, Niedersachsen, 31749, Deutschland"
N,31440660,"Friedberg, Friedberg (Hessen), Wetteraukreis, Hessen, Deutschland"
N,31593650,"Bielice, gmina Bielice, powiat pyrzycki, województwo zachodniopomorskie, 74-202, Polska"
W,32511052,"ESTW Erlanger Stadtwerke AG, 33, Äußere Brucker Straße, Am Anger, Erlangen, Bayern, 91052, Deutschland"
W,32621100,"Regnitz-Werkstätten gGmbH, 3, Goerdelerstraße, Bruck, Erlangen, Bayern, 91058, Deutschland"
N,32675806,"Cape Town, City of Cape Town, Western Cape, 8001, South Africa"
N,33100807,"Itzehoe, Itzehoe, Germany"
N,33364951,"Upington, ǁKhara Hais Local Municipality, ZF Mgcawu District Municipality, Northern Cape, 8815, South Africa"
N,33622904,"Genève, Schweiz/Suisse/Svizzera/Svizra"
N,33997995,"Magdeburg, Sachsen-Anhalt, Deutschland"
W,34512672,"Villa Gründergeist, 62, Gärtnerweg, Westend Süd, Innenstadt 2, Frankfurt am Main, Hessen, 60322, Deutschland"
N,34684808,"Mogadishu, Somalia"
N,34844268,"Mank, Bezirk Melk, Niederösterreich, Österreich"
N,36701460,"Geelong, City of Greater Geelong, Victoria, 3218, Australia"
W,37679768,"Treffpunkt Freizeit, 64, Am Neuen Garten, Nauener Vorstadt, Potsdam, Brandenburg, 14469, Deutschland"
W,37831181,"25, Ribbeckstraße, Bornstedter Feld, Bornstedt, Potsdam, Brandenburg, 14469, Deutschland"
W,37961977,"Dom, Kürschnerhof, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
W,39187039,"Heiligkreuz Gemeindezentrum, 29, Hartmannstraße, Zellerau, Würzburg, Bayern, 97082, Deutschland"
W,39987593,"Würzburg Hauptbahnhof, 4, Bahnhofplatz, Würzburg Altstadt, Würzburg, Bayern, 97070, Deutschland"
W,40887760,"tegut, 122, Zeppelinstraße, Hubland, Frauenland, Würzburg, Bayern, 97074, Deutschland"
W,41454792,"Greyfriars Charteris Centre, Brown Street, Pleasance, Southside, City of Edinburgh, Alba / Scotland, EH8 9RR, United Kingdom"
W,43152749,"Dallenbergbad, Steinbachtal, Würzburg, Bayern, 97082, Deutschland"
N,44927060,"Mombasa, Kenya"
W,48488857,"Rathaus Emmendingen, 10, Landvogtei, Quartier Dreikönig, Emmendingen (Kernstadt), Emmendingen, VVG der Stadt Emmendingen, Landkreis Emmendingen, Baden-Württemberg, 79312, Deutschland"
W,48853350,"Neue Halle RAW, 70, Friedrich-Engels-Straße, Teltower Vorstadt, Potsdam, Brandenburg, 14473, Deutschland"
W,49802763,"Shropshire Wildlife Trust, 193, Coleham, Shrewsbury, Shropshire, England, SY2 6AH, United Kingdom"
W,51686326,"Ökologisches Bildungszentrum München, 166, Englschalkinger Straße, Cosimapark, 13.4, Bogenhausen, München, Bayern, 81927, Deutschland"
N,51969555,"St. Albert, Alberta, Canada"
N,52240662,"Quin, Killaloe Municipal District, County Clare, Munster, Éire / Ireland"
N,52241765,"Fore, Ireland"
W,53050495,"5, Mittlerer Lech, Lechviertel, östliches Ulrichsviertel, Innenstadt, Augsburg, Bayern, 86150, Deutschland"
W,54616206,"Sankt Theresia, 1, Venzoneplatz, Sieglitzhof, Erlangen, Bayern, 91054, Deutschland"
N,55136928,"Barton-upon-Humber, North Lincolnshire, Greater Lincolnshire, England, DN18 5QP, United Kingdom"
N,58568637,"گلگت, تحصیل گلگت, ضلع گلگت, گلگت ڈویژن, گلگت بلتستان, 51100, پاکستان"
N,58950371,"Quito, Ecuador"
N,59630746,"Irenental, Tullnerbach, Bezirk St. Pölten, Niederösterreich, 3013, Österreich"
N,59953738,"Mahikeng, Mahikeng Local Municipality, Ngaka Modiri Molema District Municipality, North West, 2745, South Africa"
N,60034262,"Krugersdorp, Mogale City Local Municipality, West Rand District Municipality, Gauteng, 1733, South Africa"
N,60140399,"Hedersdorf, Bavaria, Germany"
N,60485579,"Kigali, Akarere ka Nyarugenge, Umujyi wa Kigali, Rwanda"
N,60907763,"گوجرانوالہ, تحصیل گوجرانوالہ شہر, ضلع گوجرانوالہ, گوجرانوالہ ڈویژن, پنجاب, پاکستان"
N,62792826,"Madrid, Town of Madrid, Saint Lawrence County, New York, 13660, United States of America"
N,66331528,"گوجر خان, تحصیل گوجر خان, ضلع راولپنڈی, راولپنڈی ڈویژن, پنجاب, پاکستان"
N,67157058,"काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बागमती प्रदेश, नेपाल"
N,68674508,"Owen Sound, Grey County, Ontario, Canada"
W,69605526,"Rathaus Stutensee, 3, Rathausstraße, Blankenloch, Stutensee, Landkreis Karlsruhe, Baden-Württemberg, 76297, Deutschland"
N,71364807,"Pukekohe, Franklin, Auckland, 2120, New Zealand / Aotearoa"
N,71556493,"ጎንደር / Gonder, ሰሜን ጎንደር, አማራ ክልል Amhara أمحرة, 6200, ኢትዮጵያ إثيوبيا"
N,81458885,"Quetta, Pakistan"
W,84631320,"Inselbühne, Burgstraße, Viertel der Seidenweber, Historische Innenstadt, Potsdam, Brandenburg, 14467, Deutschland"
W,84749701,"Pudukkottai, Pudukkottai taluk, Pudukkottai, Tamil Nadu, India"
W,87303726,"Friedrich-Koenig-Gymnasium, 22, Friedrichstraße, Zellerau, Würzburg, Bayern, 97082, Deutschland"
N,89293667,"نوابشاہ, تعلقہ نوابشاہ, ضلع شہید بینظیر آباد, شہید بینظیر آباد ڈویژن, سندھ, پاکستان"
N,89313928,"سکھر, تعلقہ سکھر شہر, ضلع سکھر, سکھر ڈویژن, سندھ, 65200, پاکستان"
W,92725966,"Chapel, 12/4, Rheinstraße, Südstadt, Heidelberg, Baden-Württemberg, 69126, Deutschland"
W,93262984,"Rewe, 45, An der Alten Zauche, Schlaatz, Potsdam, Brandenburg, 14478, Deutschland"
W,94758653,"32, Silcherstraße, Keesburg, Frauenland, Würzburg, Bayern, 97074, Deutschland"
W,96409076,"Exerzierplatz, Röthelheimpark, Erlangen, Bayern, 91052, Deutschland"
W,96822228,"Evangelisches Pfarrhaus Brodowin, 11, Brodowiner Dorfstraße, Weißensee, Brodowin, Chorin, Britz-Chorin-Oderberg, Barnim, Brandenburg, 16230, Deutschland"
W,97879088,"5a, Gerberau, Altstadt-Mitte, Altstadt, Freiburg im Breisgau, Baden-Württemberg, 79098, Deutschland"
N,97922073,"Juba, South Sudan"
W,98181717,"1, Bahnhofstraße, Aumühle, Eichstetten, GVV Kaiserstuhl-Tuniberg, Landkreis Breisgau-Hochschwarzwald, Baden-Württemberg, 79356, Deutschland"
W,98946105,"Biologie Praktikum, 80, Emil-Fischer-Straße, Hubland, Frauenland, Würzburg, Bayern, 97074, Deutschland"
W,98946110,"Physik West, 22, Emil-Hilb-Weg, Hubland, Frauenland, Würzburg, Bayern, 97074, Deutschland"
N,103035982,"Heinsberg, North Rhine-Westphalia, Germany"
W,105204294,"Familienzentrum, Bleiche-Schulweg, Bleiche, Emmendingen (Kernstadt), Emmendingen, VVG der Stadt Emmendingen, Landkreis Emmendingen, Baden-Württemberg, 79312, Deutschland"
W,106165181,"stuv hub, 90, Emil-Fischer-Straße, Hubland, Frauenland, Würzburg, Bayern, 97074, Deutschland"
W,107828406,"2, Hildastraße, Kollnau, Waldkirch, VVG der Stadt Waldkirch, Landkreis Emmendingen, Baden-Württemberg, 79183, Deutschland"
W,109121382,"11, Palo-Alto-Platz, Heidelberg Innovation Park, Kirchheim, Heidelberg, Baden-Württemberg, 69124, Deutschland"
